Number Time x_pos y_pos
85096.0 8644.4 0.05 0.05
93288.0 8645.2 0.15 -0.15
125416.0 8645.1 -0.15 0.05
133608.0 8644.9 -0.05 -0.15
85096.0 8646.0 0.05 0.05
133608.0 8647.1 -0.05 -0.15
85096.0 8647.5 0.05 0.05
93288.0 8647.3 0.15 -0.15
125416.0 8647.3 -0.15 0.05
85096.0 8649.4 0.05 0.05
125416.0 8649.2 -0.15 0.05
133608.0 8649.3 -0.05 -0.15
93288.0 8649.8 0.15 -0.15
85096.0 8651.6 0.05 0.05
125416.0 8651.3 -0.15 0.05
133608.0 8652.6 -0.05 -0.15
125416.0 8653.4 -0.15 0.05
85096.0 8654.3 0.05 0.05
157996.0 8644.9 0.05 0.05
157996.0 8647.4 0.05 0.05
157996.0 8649.3 0.05 0.05
157996.0 8651.4 0.05 0.05
157996.0 8653.7 0.05 0.05
68808.0 8640.8 -0.05 -0.15
28488.0 8641.4 0.15 -0.15
68808.0 8643.1 -0.05 -0.15
28488.0 8643.5 0.15 -0.15
20296.0 8644.5 0.05 0.05
28488.0 8645.4 0.15 -0.15
60616.0 8645.1 -0.15 0.05
68808.0 8645.0 -0.05 -0.15
20296.0 8646.4 0.05 0.05
68808.0 8647.1 -0.05 -0.15
20296.0 8647.5 0.05 0.05
28488.0 8647.5 0.15 -0.15
60616.0 8647.4 -0.15 0.05
20296.0 8649.4 0.05 0.05
60616.0 8649.2 -0.15 0.05
68808.0 8649.3 -0.05 -0.15
28488.0 8649.9 0.15 -0.15
20296.0 8651.5 0.05 0.05
60616.0 8651.3 -0.15 0.05
60616.0 8653.4 -0.15 0.05
20296.0 8654.2 0.05 0.05
60616.0 8657.0 -0.15 0.05
36498.0 8641.0 0.05 -0.15
76818.0 8641.0 -0.15 -0.15
36498.0 8643.2 0.05 -0.15
76818.0 8643.1 -0.15 -0.15
28306.0 8644.2 -0.05 0.05
36498.0 8645.1 0.05 -0.15
76818.0 8645.1 -0.15 -0.15
28306.0 8646.0 -0.05 0.05
76818.0 8647.1 -0.15 -0.15
28306.0 8647.5 -0.05 0.05
36498.0 8647.3 0.05 -0.15
28306.0 8649.4 -0.05 0.05
76818.0 8649.3 -0.15 -0.15
36498.0 8649.7 0.05 -0.15
28306.0 8651.4 -0.05 0.05
76818.0 8652.7 -0.15 -0.15
28306.0 8653.8 -0.05 0.05
101118.0 8640.6 -0.15 -0.15
60798.0 8640.9 0.05 -0.15
60798.0 8643.2 0.05 -0.15
101118.0 8642.9 -0.15 -0.15
12286.0 8644.7 0.15 0.05
52606.0 8644.6 -0.05 0.05
60798.0 8645.0 0.05 -0.15
101118.0 8645.0 -0.15 -0.15
12286.0 8647.2 0.15 0.05
52606.0 8647.1 -0.05 0.05
60798.0 8647.2 0.05 -0.15
101118.0 8647.1 -0.15 -0.15
12286.0 8649.4 0.15 0.05
52606.0 8649.3 -0.05 0.05
60798.0 8649.6 0.05 -0.15
101118.0 8649.3 -0.15 -0.15
12286.0 8651.5 0.15 0.05
52606.0 8651.3 -0.05 0.05
52606.0 8653.6 -0.05 0.05
101118.0 8653.1 -0.15 -0.15
12286.0 8654.0 0.15 0.05
36407.0 8641.7 -0.05 -0.05
36407.0 8643.3 -0.05 -0.05
36407.0 8645.2 -0.05 -0.05
28215.0 8646.5 -0.15 0.15
36407.0 8647.2 -0.05 -0.05
28215.0 8647.9 -0.15 0.15
28215.0 8649.5 -0.15 0.15
36407.0 8649.3 -0.05 -0.05
28215.0 8651.4 -0.15 0.15
36407.0 8651.5 -0.05 -0.05
28215.0 8653.4 -0.15 0.15
28215.0 8655.8 -0.15 0.15
85097.0 8643.0 0.05 -0.05
125417.0 8643.0 -0.15 -0.05
85097.0 8645.3 0.05 -0.05
125417.0 8645.2 -0.15 -0.05
36585.0 8647.0 0.15 0.15
76905.0 8646.8 -0.05 0.15
85097.0 8647.2 0.05 -0.05
125417.0 8647.1 -0.15 -0.05
36585.0 8649.5 0.15 0.15
76905.0 8649.1 -0.05 0.15
85097.0 8649.3 0.05 -0.05
125417.0 8649.1 -0.15 -0.05
76905.0 8651.2 -0.05 0.15
36585.0 8651.6 0.15 0.15
85097.0 8651.6 0.05 -0.05
125417.0 8651.4 -0.15 -0.05
76905.0 8653.3 -0.05 0.15
36585.0 8653.8 0.15 0.15
125417.0 8654.2 -0.15 -0.05
76905.0 8655.8 -0.05 0.15
36585.0 8657.2 0.15 0.15
60797.0 8642.9 0.05 -0.05
101117.0 8642.8 -0.15 -0.05
60797.0 8645.3 0.05 -0.05
101117.0 8645.2 -0.15 -0.05
52605.0 8646.2 -0.05 0.15
12285.0 8646.7 0.15 0.15
60797.0 8647.2 0.05 -0.05
101117.0 8647.1 -0.15 -0.05
52605.0 8648.0 -0.05 0.15
12285.0 8649.2 0.15 0.15
52605.0 8649.6 -0.05 0.15
60797.0 8649.3 0.05 -0.05
101117.0 8649.1 -0.15 -0.05
12285.0 8651.4 0.15 0.15
52605.0 8651.5 -0.05 0.15
60797.0 8651.7 0.05 -0.05
101117.0 8651.4 -0.15 -0.05
52605.0 8653.5 -0.05 0.15
12285.0 8653.7 0.15 0.15
101117.0 8654.3 -0.15 -0.05
52605.0 8656.1 -0.05 0.15
12285.0 8657.0 0.15 0.15
117585.0 8646.9 0.15 0.15
157905.0 8646.6 -0.05 0.15
157905.0 8648.2 -0.05 0.15
117585.0 8649.4 0.15 0.15
157905.0 8649.5 -0.05 0.15
117585.0 8651.6 0.15 0.15
157905.0 8651.4 -0.05 0.15
157905.0 8653.5 -0.05 0.15
117585.0 8653.9 0.15 0.15
157905.0 8656.1 -0.05 0.15
117585.0 8657.4 0.15 0.15
20117.0 8642.6 -0.15 -0.05
20117.0 8645.2 -0.15 -0.05
20117.0 8647.1 -0.15 -0.05
20117.0 8649.2 -0.15 -0.05
20117.0 8651.4 -0.15 -0.05
20117.0 8654.1 -0.15 -0.05
12288.0 8640.9 0.15 -0.15
52608.0 8641.1 -0.05 -0.15
52608.0 8643.1 -0.05 -0.15
12288.0 8643.3 0.15 -0.15
4096.0 8644.1 0.05 0.05
12288.0 8645.3 0.15 -0.15
44416.0 8645.1 -0.15 0.05
52608.0 8645.0 -0.05 -0.15
4096.0 8645.7 0.05 0.05
52608.0 8647.1 -0.05 -0.15
4096.0 8647.5 0.05 0.05
12288.0 8647.4 0.15 -0.15
44416.0 8647.4 -0.15 0.05
4096.0 8649.4 0.05 0.05
44416.0 8649.2 -0.15 0.05
52608.0 8649.5 -0.05 -0.15
12288.0 8649.8 0.15 -0.15
44416.0 8651.2 -0.15 0.05
4096.0 8651.5 0.05 0.05
44416.0 8653.4 -0.15 0.05
