Number Time x_pos y_pos
246920.0 7236.2 -0.15 0.15
214792.0 7237.2 0.15 -0.05
255112.0 7240.5 -0.05 -0.05
214792.0 7245.6 0.15 -0.05
246920.0 7525.8 -0.15 0.15
246920.0 7528.1 -0.15 0.15
255112.0 7528.4 -0.05 -0.05
246920.0 7530.0 -0.15 0.15
255112.0 7530.6 -0.05 -0.05
214792.0 7531.9 0.15 -0.05
246920.0 7532.1 -0.15 0.15
255112.0 7532.6 -0.05 -0.05
214792.0 7534.3 0.15 -0.05
246920.0 7534.2 -0.15 0.15
255112.0 7534.8 -0.05 -0.05
214792.0 7536.6 0.15 -0.05
246920.0 7536.8 -0.15 0.15
255112.0 7537.0 -0.05 -0.05
214792.0 7538.7 0.15 -0.05
214792.0 7541.0 0.15 -0.05
255112.0 7541.3 -0.05 -0.05
214792.0 7546.2 0.15 -0.05
303622.0 7236.6 -0.15 -0.05
214790.0 7237.6 0.15 0.15
263302.0 7240.0 0.05 -0.05
255110.0 7242.0 -0.05 0.15
303622.0 7525.7 -0.15 -0.05
303622.0 7527.9 -0.15 -0.05
255110.0 7528.6 -0.05 0.15
263302.0 7530.0 0.05 -0.05
303622.0 7529.7 -0.15 -0.05
303622.0 7531.1 -0.15 -0.05
255110.0 7531.3 -0.05 0.15
214790.0 7532.6 0.15 0.15
263302.0 7532.5 0.05 -0.05
255110.0 7532.9 -0.05 0.15
303622.0 7533.1 -0.15 -0.05
214790.0 7535.0 0.15 0.15
263302.0 7534.6 0.05 -0.05
255110.0 7535.4 -0.05 0.15
303622.0 7535.6 -0.15 -0.05
263302.0 7536.7 0.05 -0.05
214790.0 7537.1 0.15 0.15
263302.0 7538.9 0.05 -0.05
214790.0 7539.3 0.15 0.15
255110.0 7539.4 -0.05 0.15
214790.0 7542.1 0.15 0.15
263302.0 7542.9 0.05 -0.05
352490.0 7238.4 0.15 0.15
352490.0 7532.4 0.15 0.15
352490.0 7534.9 0.15 0.15
352490.0 7537.0 0.15 0.15
352490.0 7539.2 0.15 0.15
352490.0 7541.9 0.15 0.15
336020.0 7235.6 -0.15 0.15
303892.0 7237.1 0.15 -0.05
344212.0 7238.8 -0.05 -0.05
295700.0 7242.0 0.05 0.15
303892.0 7246.7 0.15 -0.05
336020.0 7526.6 -0.15 0.15
344212.0 7528.2 -0.05 -0.05
336020.0 7529.1 -0.15 0.15
344212.0 7530.4 -0.05 -0.05
295700.0 7530.7 0.05 0.15
303892.0 7531.8 0.15 -0.05
336020.0 7531.3 -0.15 0.15
344212.0 7532.5 -0.05 -0.05
295700.0 7533.1 0.05 0.15
336020.0 7533.3 -0.15 0.15
303892.0 7533.8 0.15 -0.05
295700.0 7534.9 0.05 0.15
303892.0 7534.9 0.15 -0.05
344212.0 7534.7 -0.05 -0.05
336020.0 7536.0 -0.15 0.15
303892.0 7536.8 0.15 -0.05
295700.0 7537.1 0.05 0.15
344212.0 7537.0 -0.05 -0.05
303892.0 7538.9 0.15 -0.05
295700.0 7540.0 0.05 0.15
344212.0 7539.6 -0.05 -0.05
303892.0 7541.3 0.15 -0.05
230723.0 7236.2 -0.15 -0.15
230723.0 7244.1 -0.15 -0.15
230723.0 7525.9 -0.15 -0.15
230723.0 7528.3 -0.15 -0.15
230723.0 7530.3 -0.15 -0.15
230723.0 7531.6 -0.15 -0.15
230723.0 7532.7 -0.15 -0.15
230723.0 7535.0 -0.15 -0.15
230723.0 7539.2 -0.15 -0.15
368423.0 7237.0 -0.15 -0.15
279591.0 7239.0 0.15 0.05
319911.0 7239.4 -0.05 0.05
328103.0 7240.1 0.05 -0.15
328103.0 7244.5 0.05 -0.15
368423.0 7244.5 -0.15 -0.15
368423.0 7526.6 -0.15 -0.15
319911.0 7528.3 -0.05 0.05
368423.0 7528.8 -0.15 -0.15
328103.0 7529.9 0.05 -0.15
319911.0 7530.6 -0.05 0.05
368423.0 7530.8 -0.15 -0.15
279591.0 7531.8 0.15 0.05
319911.0 7532.7 -0.05 0.05
328103.0 7532.2 0.05 -0.15
368423.0 7532.8 -0.15 -0.15
279591.0 7534.3 0.15 0.05
328103.0 7534.3 0.05 -0.15
319911.0 7535.0 -0.05 0.05
368423.0 7534.9 -0.15 -0.15
279591.0 7536.6 0.15 0.05
328103.0 7536.3 0.05 -0.15
319911.0 7537.4 -0.05 0.05
328103.0 7537.1 0.05 -0.15
368423.0 7537.7 -0.15 -0.15
279591.0 7539.0 0.15 0.05
328103.0 7538.9 0.05 -0.15
279591.0 7541.6 0.15 0.05
352222.0 7236.5 -0.15 -0.05
263390.0 7237.6 0.15 0.15
303710.0 7241.6 -0.05 0.15
311902.0 7241.1 0.05 -0.05
352222.0 7526.4 -0.15 -0.05
352222.0 7528.6 -0.15 -0.05
303710.0 7529.0 -0.05 0.15
311902.0 7530.0 0.05 -0.05
303710.0 7531.1 -0.05 0.15
352222.0 7530.7 -0.15 -0.05
263390.0 7532.7 0.15 0.15
311902.0 7532.6 0.05 -0.05
303710.0 7532.9 -0.05 0.15
352222.0 7532.9 -0.15 -0.05
263390.0 7534.9 0.15 0.15
303710.0 7535.1 -0.05 0.15
311902.0 7534.7 0.05 -0.05
352222.0 7535.1 -0.15 -0.05
311902.0 7536.8 0.05 -0.05
263390.0 7536.9 0.15 0.15
263390.0 7539.1 0.15 0.15
303710.0 7538.5 -0.05 0.15
311902.0 7539.0 0.05 -0.05
263390.0 7541.6 0.15 0.15
230720.0 7236.1 -0.15 0.15
238912.0 7239.6 -0.05 -0.05
238912.0 7248.4 -0.05 -0.05
230720.0 7525.8 -0.15 0.15
230720.0 7528.1 -0.15 0.15
238912.0 7528.3 -0.05 -0.05
230720.0 7530.0 -0.15 0.15
238912.0 7530.4 -0.05 -0.05
230720.0 7531.8 -0.15 0.15
238912.0 7532.4 -0.05 -0.05
230720.0 7533.6 -0.15 0.15
238912.0 7534.6 -0.05 -0.05
238912.0 7536.9 -0.05 -0.05
238912.0 7539.5 -0.05 -0.05
336291.0 7237.5 0.15 0.05
336291.0 7243.9 0.15 0.05
336291.0 7531.9 0.15 0.05
336291.0 7534.4 0.15 0.05
336291.0 7536.6 0.15 0.05
336291.0 7538.8 0.15 0.05
336291.0 7541.2 0.15 0.05
319820.0 7236.2 -0.15 0.15
287692.0 7238.2 0.15 -0.05
279500.0 7240.2 0.05 0.15
328012.0 7241.0 -0.05 -0.05
287692.0 7241.9 0.15 -0.05
319820.0 7525.8 -0.15 0.15
328012.0 7527.9 -0.05 -0.05
319820.0 7528.5 -0.15 0.15
279500.0 7530.4 0.05 0.15
328012.0 7530.1 -0.05 -0.05
319820.0 7530.9 -0.15 0.15
287692.0 7532.1 0.15 -0.05
328012.0 7532.3 -0.05 -0.05
279500.0 7532.9 0.05 0.15
319820.0 7533.3 -0.15 0.15
328012.0 7534.2 -0.05 -0.05
279500.0 7535.0 0.05 0.15
287692.0 7534.7 0.15 -0.05
328012.0 7535.3 -0.05 -0.05
287692.0 7536.8 0.15 -0.05
279500.0 7537.1 0.05 0.15
328012.0 7537.4 -0.05 -0.05
319820.0 7537.7 -0.15 0.15
287692.0 7538.8 0.15 -0.05
279500.0 7539.8 0.05 0.15
287692.0 7541.1 0.15 -0.05
352491.0 7237.3 0.15 0.05
352491.0 7532.7 0.15 0.05
352491.0 7534.8 0.15 0.05
352491.0 7536.8 0.15 0.05
352491.0 7538.9 0.15 0.05
352491.0 7541.3 0.15 0.05
255020.0 7237.1 -0.15 0.15
222892.0 7239.9 0.15 -0.05
263212.0 7240.4 -0.05 -0.05
214700.0 7242.4 0.05 0.15
255020.0 7526.5 -0.15 0.15
255020.0 7528.6 -0.15 0.15
263212.0 7528.3 -0.05 -0.05
214700.0 7530.5 0.05 0.15
255020.0 7530.8 -0.15 0.15
263212.0 7530.5 -0.05 -0.05
222892.0 7532.5 0.15 -0.05
263212.0 7532.6 -0.05 -0.05
214700.0 7532.9 0.05 0.15
255020.0 7533.2 -0.15 0.15
214700.0 7534.9 0.05 0.15
222892.0 7534.7 0.15 -0.05
263212.0 7534.7 -0.05 -0.05
222892.0 7536.7 0.15 -0.05
214700.0 7537.1 0.05 0.15
255020.0 7537.2 -0.15 0.15
263212.0 7537.0 -0.05 -0.05
222892.0 7538.8 0.15 -0.05
214700.0 7539.7 0.05 0.15
263212.0 7539.8 -0.05 -0.05
222892.0 7541.1 0.15 -0.05
360323.0 7235.6 -0.15 -0.15
271491.0 7237.1 0.15 0.05
320003.0 7240.0 0.05 -0.15
311811.0 7240.8 -0.05 0.05
360323.0 7244.6 -0.15 -0.15
320003.0 7246.4 0.05 -0.15
360323.0 7526.1 -0.15 -0.15
311811.0 7528.5 -0.05 0.05
360323.0 7528.2 -0.15 -0.15
320003.0 7530.0 0.05 -0.15
360323.0 7529.8 -0.15 -0.15
311811.0 7530.6 -0.05 0.05
360323.0 7531.0 -0.15 -0.15
271491.0 7531.6 0.15 0.05
311811.0 7532.7 -0.05 0.05
320003.0 7532.4 0.05 -0.15
360323.0 7532.9 -0.15 -0.15
271491.0 7533.7 0.15 0.05
271491.0 7535.0 0.15 0.05
311811.0 7534.9 -0.05 0.05
320003.0 7534.6 0.05 -0.15
360323.0 7535.0 -0.15 -0.15
320003.0 7536.7 0.05 -0.15
