Number Time x_pos y_pos
182387.0 8644.2 0.15 0.05
182387.0 8645.8 0.15 0.05
182387.0 8647.4 0.15 0.05
182387.0 8649.2 0.15 0.05
182387.0 8650.6 0.15 0.05
182387.0 8651.4 0.15 0.05
182387.0 8653.3 0.15 0.05
182387.0 8654.6 0.15 0.05
182387.0 8656.3 0.15 0.05
182387.0 8782.9 0.15 0.05
166008.0 8642.1 -0.05 -0.05
166008.0 8643.3 -0.05 -0.05
166008.0 8645.1 -0.05 -0.05
166008.0 8647.0 -0.05 -0.05
166008.0 8649.0 -0.05 -0.05
166008.0 8651.1 -0.05 -0.05
166008.0 8653.4 -0.05 -0.05
166008.0 8656.3 -0.05 -0.05
174289.0 8640.7 0.15 -0.15
174289.0 8643.1 0.15 -0.15
166097.0 8643.8 0.05 0.05
166097.0 8645.5 0.05 0.05
174289.0 8645.1 0.15 -0.15
166097.0 8647.2 0.05 0.05
174289.0 8647.0 0.15 -0.15
166097.0 8649.1 0.05 0.05
174289.0 8649.1 0.15 -0.15
166097.0 8651.1 0.05 0.05
174289.0 8651.1 0.15 -0.15
166097.0 8652.5 0.05 0.05
174289.0 8652.6 0.15 -0.15
166097.0 8653.5 0.05 0.05
166097.0 8656.0 0.05 0.05
174289.0 8656.2 0.15 -0.15
174289.0 8784.1 0.15 -0.15
190309.0 8610.5 -0.05 -0.15
190309.0 8639.5 -0.05 -0.15
190309.0 8641.1 -0.05 -0.15
190309.0 8642.9 -0.05 -0.15
182117.0 8643.6 -0.15 0.05
190309.0 8644.8 -0.05 -0.15
182117.0 8645.5 -0.15 0.05
182117.0 8647.2 -0.15 0.05
190309.0 8646.9 -0.05 -0.15
182117.0 8649.0 -0.15 0.05
190309.0 8649.0 -0.05 -0.15
182117.0 8650.8 -0.15 0.05
182117.0 8651.4 -0.15 0.05
190309.0 8651.3 -0.05 -0.15
182117.0 8653.2 -0.15 0.05
190309.0 8654.2 -0.05 -0.15
182117.0 8655.4 -0.15 0.05
182117.0 8657.9 -0.15 0.05
174199.0 8612.1 0.05 -0.15
174199.0 8639.9 0.05 -0.15
174199.0 8641.2 0.05 -0.15
174199.0 8643.0 0.05 -0.15
166007.0 8643.9 -0.05 0.05
166007.0 8645.4 -0.05 0.05
174199.0 8644.9 0.05 -0.15
166007.0 8647.2 -0.05 0.05
174199.0 8646.9 0.05 -0.15
166007.0 8649.1 -0.05 0.05
174199.0 8649.0 0.05 -0.15
166007.0 8651.1 -0.05 0.05
174199.0 8651.2 0.05 -0.15
166007.0 8653.1 -0.05 0.05
174199.0 8654.3 0.05 -0.15
166007.0 8655.2 -0.05 0.05
166007.0 8658.4 -0.05 0.05
198499.0 8639.8 0.05 -0.15
198499.0 8641.3 0.05 -0.15
198499.0 8643.1 0.05 -0.15
190307.0 8643.9 -0.05 0.05
190307.0 8645.6 -0.05 0.05
198499.0 8645.0 0.05 -0.15
198499.0 8647.1 0.05 -0.15
190307.0 8647.3 -0.05 0.05
190307.0 8649.1 -0.05 0.05
198499.0 8649.3 0.05 -0.15
190307.0 8651.1 -0.05 0.05
198499.0 8651.6 0.05 -0.15
190307.0 8653.0 -0.05 0.05
190307.0 8654.6 -0.05 0.05
190307.0 8655.5 -0.05 0.05
190307.0 8659.4 -0.05 0.05
166098.0 8641.8 0.05 -0.05
166098.0 8643.5 0.05 -0.05
166098.0 8645.1 0.05 -0.05
166098.0 8647.1 0.05 -0.05
166098.0 8649.1 0.05 -0.05
166098.0 8651.3 0.05 -0.05
166098.0 8653.7 0.05 -0.05
166098.0 8657.1 0.05 -0.05
166186.0 8646.4 0.15 0.15
166186.0 8648.2 0.15 0.15
166186.0 8649.7 0.15 0.15
166186.0 8651.5 0.15 0.15
166186.0 8653.2 0.15 0.15
166186.0 8654.2 0.15 0.15
166186.0 8656.0 0.15 0.15
166186.0 8659.0 0.15 0.15
166099.0 8614.1 0.05 -0.15
166099.0 8639.5 0.05 -0.15
166099.0 8641.1 0.05 -0.15
166099.0 8643.0 0.05 -0.15
166099.0 8644.9 0.05 -0.15
166099.0 8646.9 0.05 -0.15
166099.0 8648.3 0.05 -0.15
166099.0 8649.1 0.05 -0.15
166099.0 8651.3 0.05 -0.15
166099.0 8653.9 0.05 -0.15
166009.0 8640.5 -0.05 -0.15
166009.0 8642.9 -0.05 -0.15
166009.0 8644.9 -0.05 -0.15
166009.0 8647.0 -0.05 -0.15
166009.0 8649.1 -0.05 -0.15
166009.0 8651.3 -0.05 -0.15
166009.0 8654.4 -0.05 -0.15
182388.0 8642.8 0.15 -0.05
174196.0 8645.5 0.05 0.15
182388.0 8645.2 0.15 -0.05
182388.0 8647.2 0.15 -0.05
174196.0 8647.7 0.05 0.15
174196.0 8649.4 0.05 0.15
182388.0 8649.2 0.15 -0.05
174196.0 8651.2 0.05 0.15
182388.0 8651.1 0.15 -0.05
182388.0 8652.3 0.15 -0.05
174196.0 8653.0 0.05 0.15
174196.0 8653.9 0.05 0.15
182388.0 8654.0 0.15 -0.05
174196.0 8655.7 0.05 0.15
174196.0 8658.2 0.05 0.15
182388.0 8783.7 0.15 -0.05
174109.0 8640.2 -0.05 -0.15
174109.0 8641.3 -0.05 -0.15
174109.0 8642.9 -0.05 -0.15
165917.0 8644.1 -0.15 0.05
174109.0 8644.8 -0.05 -0.15
165917.0 8645.6 -0.15 0.05
165917.0 8647.2 -0.15 0.05
174109.0 8646.9 -0.05 -0.15
165917.0 8649.1 -0.15 0.05
174109.0 8649.0 -0.05 -0.15
165917.0 8651.1 -0.15 0.05
174109.0 8651.3 -0.05 -0.15
165917.0 8653.2 -0.15 0.05
174109.0 8654.4 -0.05 -0.15
165917.0 8655.4 -0.15 0.05
165917.0 8658.2 -0.15 0.05
174288.0 8642.8 0.15 -0.05
174288.0 8645.3 0.15 -0.05
166096.0 8645.7 0.05 0.15
174288.0 8647.2 0.15 -0.05
166096.0 8647.9 0.05 0.15
166096.0 8649.6 0.05 0.15
174288.0 8649.3 0.15 -0.05
166096.0 8651.3 0.05 0.15
174288.0 8651.4 0.15 -0.05
166096.0 8653.2 0.05 0.15
174288.0 8654.1 0.15 -0.05
166096.0 8654.9 0.05 0.15
166096.0 8655.8 0.05 0.15
166096.0 8658.8 0.05 0.15
174288.0 8784.6 0.15 -0.05
165918.0 8642.8 -0.15 -0.05
165918.0 8645.1 -0.15 -0.05
165918.0 8647.0 -0.15 -0.05
165918.0 8648.9 -0.15 -0.05
165918.0 8650.0 -0.15 -0.05
165918.0 8651.1 -0.15 -0.05
165918.0 8653.3 -0.15 -0.05
165918.0 8655.9 -0.15 -0.05
198319.0 8640.6 -0.15 -0.15
198319.0 8642.9 -0.15 -0.15
198319.0 8644.9 -0.15 -0.15
198319.0 8646.9 -0.15 -0.15
198319.0 8649.0 -0.15 -0.15
198319.0 8651.2 -0.15 -0.15
198319.0 8653.9 -0.15 -0.15
198587.0 8644.2 0.15 0.05
198587.0 8646.3 0.15 0.05
198587.0 8647.6 0.15 0.05
198587.0 8649.4 0.15 0.05
198587.0 8651.4 0.15 0.05
198587.0 8653.6 0.15 0.05
198587.0 8656.3 0.15 0.05
182386.0 8646.4 0.15 0.15
182386.0 8648.4 0.15 0.15
182386.0 8649.8 0.15 0.15
182386.0 8651.6 0.15 0.15
182386.0 8653.5 0.15 0.15
182386.0 8655.3 0.15 0.15
182386.0 8656.3 0.15 0.15
182386.0 8658.9 0.15 0.15
182298.0 8642.7 0.05 -0.05
182298.0 8645.0 0.05 -0.05
174106.0 8646.0 -0.05 0.15
182298.0 8646.9 0.05 -0.05
174106.0 8647.8 -0.05 0.15
182298.0 8648.4 0.05 -0.05
174106.0 8649.4 -0.05 0.15
182298.0 8649.1 0.05 -0.05
174106.0 8651.1 -0.05 0.15
182298.0 8651.1 0.05 -0.05
182298.0 8652.7 0.05 -0.05
174106.0 8653.1 -0.05 0.15
182298.0 8653.4 0.05 -0.05
174106.0 8654.8 -0.05 0.15
174106.0 8655.3 -0.05 0.15
182298.0 8656.4 0.05 -0.05
174106.0 8657.7 -0.05 0.15
198589.0 8640.1 0.15 -0.15
198589.0 8641.5 0.15 -0.15
198589.0 8643.2 0.15 -0.15
190397.0 8644.3 0.05 0.05
198589.0 8645.1 0.15 -0.15
190397.0 8645.8 0.05 0.05
198589.0 8647.0 0.15 -0.15
