Number Time x_pos y_pos
392991.0 7236.6 0.15 0.15
392991.0 7240.3 0.15 0.15
392991.0 7244.2 0.15 0.15
392991.0 7532.3 0.15 0.15
392991.0 7534.7 0.15 0.15
392991.0 7536.7 0.15 0.15
392991.0 7538.5 0.15 0.15
392991.0 7539.4 0.15 0.15
392991.0 7541.1 0.15 0.15
392991.0 7543.5 0.15 0.15
392991.0 7546.4 0.15 0.15
392991.0 7583.8 0.15 0.15
376612.0 7236.9 -0.05 0.05
384804.0 7237.1 0.05 -0.15
376612.0 7240.6 -0.05 0.05
384804.0 7240.1 0.05 -0.15
384804.0 7243.0 0.05 -0.15
376612.0 7243.5 -0.05 0.05
384804.0 7246.9 0.05 -0.15
376612.0 7247.8 -0.05 0.05
376612.0 7527.9 -0.05 0.05
384804.0 7529.4 0.05 -0.15
376612.0 7530.0 -0.05 0.05
384804.0 7531.0 0.05 -0.15
376612.0 7531.6 -0.05 0.05
376612.0 7532.6 -0.05 0.05
384804.0 7532.4 0.05 -0.15
384804.0 7534.3 0.05 -0.15
376612.0 7534.6 -0.05 0.05
384804.0 7535.5 0.05 -0.15
376612.0 7536.8 -0.05 0.05
384804.0 7536.5 0.05 -0.15
376612.0 7539.1 -0.05 0.05
384804.0 7538.5 0.05 -0.15
384804.0 7539.8 0.05 -0.15
384804.0 7540.7 0.05 -0.15
376612.0 7542.1 -0.05 0.05
384804.0 7543.2 0.05 -0.15
376612.0 7581.2 -0.05 0.05
384804.0 7582.7 0.05 -0.15
384711.0 7237.0 -0.05 0.15
392903.0 7237.0 0.05 -0.05
384711.0 7240.6 -0.05 0.15
392903.0 7240.7 0.05 -0.05
384711.0 7243.6 -0.05 0.15
392903.0 7243.3 0.05 -0.05
392903.0 7247.6 0.05 -0.05
384711.0 7248.7 -0.05 0.15
384711.0 7528.2 -0.05 0.15
384711.0 7530.2 -0.05 0.15
392903.0 7530.0 0.05 -0.05
384711.0 7532.1 -0.05 0.15
392903.0 7532.2 0.05 -0.05
384711.0 7533.2 -0.05 0.15
392903.0 7534.2 0.05 -0.05
384711.0 7534.6 -0.05 0.15
